1956,1973,1990,2007
Hill,MT,25,19865,18766,17667,16568
Hill,TX,42,10953,19086,27219,35352
Hillsborough,FL,8,161630,499329,837028,1174727
Hillsborough,NH,28,205700,271234,336768,402302
Hillsdale,MI,21,36914,40203,43492,46781
Hinds,MS,23,265216,259863,254510,249157
Hinsdale,CO,5,49,98,468,838
Hitchcock,NE,26,5544,4644,3744,2844
Hocking,OH,34,18864,22229,25594,28959
Hockley,TX,42,28049,26108,24167,22226
Hodgeman,KS,15,2565,2367,2169,1971
Hoke,NC,32,1739,3478,22950,42422
Holmes,FL,8,8946,12379,15812,19245
Holmes,MS,23,23782,22675,21568,20461
Holmes,OH,34,16055,24493,32931,41369
Holt,MO,24,8176,7105,6034,4963
Holt,NE,26,17107,14842,12577,10312
Honolulu,HI,10,704400,771467,838534,905601
Hood River,OR,36,8288,12624,16960,21296
Hood,TX,42,4357,8714,28942,49170
Hooker,NE,26,925,862,799,736
Hopewell,VA,45,23358,23248,23138,23028
Hopkins,KY,16,45758,45934,46110,46286
Hopkins,TX,42,18955,23893,28831,33769
Horry,SC,39,20214,40429,145177,249925
Hot Spring,AR,3,14666,20394,26122,31850
Hot Springs,WY,49,5252,5019,4786,4553
Houghton,MI,21,36182,35855,35528,35201
Houston,AL,0,50656,66161,81666,97171
Houston,GA,9,7053,48374,89695,131016
Houston,MN,22,16605,17575,18545,19515
Houston,TN,41,4871,5939,7007,8075
Houston,TX,42,18503,19925,21347,22769
Howard,AR,3,12788,13191,13594,13997
Howard,IA,14,10343,10077,9811,9545
Howard,IN,13,75376,78176,80976,83776
Howard,MD,19,20763,105065,189367,273669
Howard,MO,24,9183,9415,9647,9879
Howard,NE,26,4905,5474,6043,6612
Howard,TX,42,32271,32279,32287,32295
Howell,MO,24,17594,24609,31624,38639
Hubbard,MN,22,7345,11157,14969,18781
Hudson,NJ,29,466547,510418,554289,598160
Hudspeth,TX,42,2127,2516,2905,3294
Huerfano,CO,5,2317,4157,5997,7837
Hughes,OK,35,11568,12272,12976,13680
Hughes,SD,40,10751,12794,14837,16880
Humboldt,CA,4,101510,110628,119746,128864
Humboldt,IA,14,13035,11895,10755,9615
Humboldt,NV,27,3753,8343,12933,17523
Humphreys,MS,23,16282,14186,12090,9994
Humphreys,TN,41,11102,13459,15816,18173
Hunt,TX,42,27274,45831,64388,82945
Hunterdon,NJ,29,65688,86908,108128,129348
Huntingdon,PA,37,41548,42884,44220,45556
Huntington,IN,13,31023,33263,35503,37743
Huron,MI,21,38390,36690,34990,33290
Huron,OH,34,49529,52953,56377,59801
Hutchinson,SD,40,10064,9156,8248,7340
Hutchinson,TX,42,33041,29309,25577,21845
Hyde,NC,32,5874,5640,5406,5172
Hyde,SD,40,2140,1915,1690,1465
Iberia,LA,17,54832,61543,68254,74965
Iberville,LA,17,28130,29587,31044,32501
Ida,IA,14,11143,9742,8341,6940
Idaho,ID,11,10800,12315,13830,15345
Imperial,CA,4,8783,59811,110839,161867
Independence,AR,3,24396,27786,31176,34566
Indian River,FL,8,9671,50393,91115,131837
Indiana,PA,37,94590,92290,89990,87690
Ingham,MI,21,287695,284895,282095,279295
Inyo,CA,4,19918,19095,18272,17449
Ionia,MI,21,42810,49891,56972,64053
Iosco,MI,21,38504,34421,30338,26255
Iowa,IA,14,12030,13324,14618,15912
Iowa,WI,48,13418,16799,20180,23561
Iredell,NC,32,17988,35977,93711,151445
Irion,TX,42,1386,1505,1624,1743
Iron,MI,21,15289,14243,13197,12151
Iron,MO,24,12218,11483,10748,10013
Iron,UT,43,5231,10463,20927,43526
Iron,WI,48,5899,6035,6171,6307
Iroquois,IL,12,31761,31272,30783,30294
Irwin,GA,9,6061,7352,8643,9934
Isabella,MI,21,31407,43169,54931,66693
Isanti,MN,22,143,13069,25995,38921
Island,WA,46,20069,40488,60907,81326
Isle of Wight,VA,45,5464,15321,25178,35035
Issaquena,MS,23,2419,2171,1923,1675
Itasca,MN,22,33676,37298,40920,44542
Itawamba,MS,23,14193,17140,20087,23034
Izard,AR,3,8241,9820,11399,12978
Jack,TX,42,3175,5061,6947,8833
Jackson,AL,0,37784,42866,47948,53030
Jackson,AR,3,22601,20807,19013,17219
Jackson,CO,5,2017,1805,1593,1381
Jackson,FL,8,25821,33643,41465,49287
Jackson,GA,9,568,1136,30195,59254
Jackson,IA,14,19657,19783,19909,20035
Jackson,IL,12,65483,63269,61055,58841
Jackson,IN,13,29149,33494,37839,42184
Jackson,KS,15,7717,9618,11519,13420
Jackson,KY,16,8819,10408,11997,13586
Jackson,LA,17,17221,16527,15833,15139
Jackson,MI,21,124372,137250,150128,163006
Jackson,MN,22,13247,12459,11671,10883
Jackson,MO,24,566561,600004,633447,666890
Jackson,MS,23,85038,100058,115078,130098
Jackson,NC,32,7276,17101,26926,36751
Jackson,OH,34,24086,27162,30238,33314
Jackson,OK,35,34358,31498,28638,25778
Jackson,OR,36,43586,95489,147392,199295
Jackson,SD,40,2804,2800,2796,2792
Jackson,TN,41,6585,7987,9389,10791
Jackson,TX,42,10859,11937,13015,14093
Jackson,WI,48,10106,13356,16606,19856
Jackson,WV,47,21392,23669,25946,28223
James City,VA,45,4439,8879,35037,61195
Jasper,GA,9,1665,3330,8495,13660
Jasper,IA,14,30991,32910,34829,36748
Jasper,IL,12,12407,11507,10607,9707
Jasper,IN,13,10165,17535,24905,32275
Jasper,MO,24,41386,66004,90622,115240
Jasper,MS,23,15173,16139,17105,18071
Jasper,SC,39,2690,9111,15532,21953
Jasper,TX,42,24125,27601,31077,34553
Jay,IN,13,21586,21562,21538,21514
Jeff Davis,GA,9,9526,10781,12036,13291
Jeff Davis,TX,42,1247,1586,1925,2264
Jefferson Davis,LA,17,29701,30193,30685,31177
Jefferson Davis,MS,23,16422,15219,14016,12813
Jefferson,AL,0,639159,645699,652239,658779
Jefferson,AR,3,98447,91960,85473,78986
Jefferson,CO,5,261334,350674,440014,529354
Jefferson,FL,8,5208,8289,11370,14451
Jefferson,GA,9,19238,18310,17382,16454
Jefferson,IA,14,17703,17008,16313,15618
Jefferson,ID,11,4065,10327,16589,22851
Jefferson,IL,12,30928,34008,37088,40168
Jefferson,IN,13,24082,26956,29830,32704
Jefferson,KS,15,10889,13415,15941,18467
Jefferson,KY,16,579616,622832,666048,709264
Jefferson,LA,17,498664,473616,448568,423520
Jefferson,MO,24,85036,128716,172396,216076
Jefferson,MS,23,7991,8314,8637,8960
Jefferson,MT,25,1734,4863,7992,11121
Jefferson,NE,26,11206,9976,8746,7516
Jefferson,NY,31,100245,105897,111549,117201
Jefferson,OH,34,102891,91504,80117,68730
Jefferson,OK,35,8490,7751,7012,6273
Jefferson,OR,36,185,7019,13853,20687
Jefferson,PA,37,48015,47055,46095,45135
Jefferson,TN,41,7984,15969,33095,50221
Jefferson,TX,42,234829,237211,239593,241975
Jefferson,WA,46,3579,12119,20659,29199
Jefferson,WI,48,43535,55761,67987,80213
Jefferson,WV,47,6771,21458,36145,50832
Jenkins,GA,9,7557,7903,8249,8595
Jennings,IN,13,14798,19234,23670,28106
Jerauld,SD,40,3289,2857,2425,1993
Jerome,ID,11,5516,10366,15216,20066
Jersey,IL,12,16716,18629,20542,22455
Jessamine,KY,16,1053,15887,30721,45555
Jewell,KS,15,6303,5268,4233,3198
Jim Hogg,TX,42,5354,5227,5100,4973
Jim Wells,TX,42,30598,34105,37612,41119
Jo Daviess,IL,12,20786,21292,21798,22304
Johnson,AR,3,5421,11863,18305,24747
Johnson,GA,9,5993,7173,8353,9533
Johnson,IA,14,38401,67498,96595,125692
Johnson,IL,12,7842,9583,11324,13065
Johnson,IN,13,20639,41279,88615,135951
Johnson,KS,15,19289,188299,357309,526319
Johnson,KY,16,21828,22556,23284,24012
Johnson,MO,24,24031,33330,42629,51928
Johnson,NE,26,5046,4856,4666,4476
Johnson,TN,41,5240,9529,13818,18107
Johnson,TX,42,22359,44719,97258,149797
Johnson,WY,49,2232,4202,6172,8142
Johnston,NC,32,3206,6413,81925,157437
Johnston,OK,35,9286,9658,10030,10402
Jones,GA,9,7945,14373,20801,27229
Jones,IA,14,17636,18558,19480,20402
Jones,MS,23,52396,57185,61974,66763
Jones,NC,32,7922,8657,9392,10127
Jones,SD,40,1874,1601,1328,1055
Jones,TX,42,10715,13575,16435,19295
Josephine,OR,36,26843,44914,62985,81056
Juab,UT,43,1018,2036,5820,9604
Judith Basin,MT,25,2735,2506,2277,2048
Juneau,AK,1,19758,23402,27046,30690
Juneau,WI,48,11917,16794,21671,26548
Juniata,PA,37,15806,18260,20714,23168
Kalamazoo,MI,21,181187,202569,223951,245333
Kalawao,HI,10,164,149,134,119
Kalkaska,MI,21,6169,9842,13515,17188
Kanabec,MN,22,6280,9550,12820,16090
Kanawha,WV,47,239576,223486,207396,191306
Kandiyohi,MN,22,34922,36876,38830,40784
Kane,IL,12,68980,137961,319491,501021
Kane,UT,43,2452,3809,5166,6523
Kankakee,IL,12,68270,82415,96560,110705
Karnes,TX,42,7105,9759,12413,15067
Kauai,HI,10,29372,40524,51676,62828
Kaufman,TX,42,4270,8541,52457,96373
Kay,OK,35,52811,50420,48029,45638
Kearney,NE,26,6662,6642,6622,6602
Kearny,KS,15,3749,3882,4015,4148
Keith,NE,26,9686,9132,8578,8024
Kemper,MS,23,10784,10559,10334,10109
Kenai Peninsula,AK,1,17181,29153,41125,53097
Kendall,IL,12,0,19754,39508,96818
Kendall,TX,42,0,7348,14696,31342
Kenedy,TX,42,574,514,454,394
Kennebec,ME,18,107201,111747,116293,120839
Kenosha,WI,48,60459,94613,128767,162921
Kent,DE,7,30404,71021,111638,152255
Kent,MD,19,13633,15751,17869,19987
Kent,MI,21,299905,401380,502855,604330
Kent,RI,38,147111,154287,161463,168639
Kent,TX,42,1557,1283,1009,735
Kenton,KY,16,113364,127801,142238,156675
Keokuk,IA,14,13263,12432,11601,10770
Kern,CA,4,67185,308360,549535,790710
Kerr,TX,42,13357,24858,36359,47860
Kershaw,SC,39,14578,29108,43638,58168
Ketchikan Gateway,AK,1,15414,14685,13956,13227
Kewaunee,WI,48,15613,17253,18893,20533
Keweenaw,MI,21,789,1243,1697,2151
Keya Paha,NE,26,1375,1200,1025,850
Kidder,ND,33,5265,4293,3321,2349
Kimball,NE,26,5009,4540,4071,3602
Kimble,TX,42,3432,3775,4118,4461
King and Queen,VA,45,5106,5698,6290,6882
King George,VA,45,2288,4576,13603,22630
King William,VA,45,1616,6307,10998,15689
King,TX,42,480,417,354,291
King,WA,46,833056,1175132,1517208,1859284
Kingfisher,OK,35,10891,12034,13177,14320
Kingman,KS,15,9251,8776,8301,7826
Kings,CA,4,7905,54895,101885,148875
Kings,NY,31,1854937,2079308,2303679,2528050
Kingsbury,SD,40,6936,6422,5908,5394
Kinney,TX,42,2750,2940,3130,3320
Kiowa,CO,5,2364,2020,1676,1332
Kiowa,KS,15,4996,4315,3634,2953
Kiowa,OK,35,15099,13218,11337,9456
Kit Carson,CO,5,5537,6334,7131,7928
Kitsap,WA,46,102173,147026,191879,236732
Kittitas,WA,46,3493,15176,26859,38542
Kittson,MN,22,8222,6983,5744,4505
Klamath,OR,36,40820,49384,57948,66512
Kleberg,TX,42,29574,29846,30118,30390
Klickitat,WA,46,9801,13233,16665,20097
Knott,KY,16,19203,18562,17921,17280
Knox,IL,12,65430,60905,56380,51855
Knox,IN,13,43448,41615,39782,37949
Knox,KY,16,23942,26804,29666,32528
Knox,ME,18,27791,32121,36451,40781
Knox,MO,24,5339,4912,4485,4058
Knox,NE,26,11308,10427,9546,8665
Knox,OH,34,24989,36313,47637,58961
Knox,TN,41,162373,249540,336707,423874
Knox,TX,42,7499,6174,4849,3524
Kodiak Island,AK,1,14149,13765,13381,12997
Koochiching,MN,22,22459,19459,16459,13459
Kootenai,ID,11,3222,6444,70443,134442
Kosciusko,IN,13,44033,54727,65421,76115
Kossuth,IA,14,24443,21497,18551,15605
La Crosse,WI,48,71850,85037,98224,111411
La Paz,AZ,2,1548,7756,13964,20172
La Plata,CO,5,7727,15455,32505,49555
La Salle,LA,17,12781,13201,13621,14041
La Salle,TX,42,3798,4535,5272,6009
Labette,KS,15,26908,25263,23618,21973
Lac qui Parle,MN,22,12184,10542,8900,7258
Lackawanna,PA,37,239048,229142,219236,209330
Laclede,MO,24,10902,19065,27228,35391
Lafayette,AR,3,13244,11416,9588,7760
Lafayette,FL,8,885,3256,5627,7998
Lafayette,LA,17,86121,125695,165269,204843
Lafayette,MO,24,27877,29477,31077,32677
Lafayette,MS,23,10499,21238,31977,42716
Lafayette,WI,48,16509,16279,16049,15819
Lafourche,LA,17,71998,78903,85808,92713
LaGrange,IN,13,14613,22086,29559,37032
Lake and Peninsula,AK,1,1952,1814,1676,1538
Lake of the Woods,MN,22,4068,4077,4086,4095
Lake,CA,4,24119,37634,51149,64664
Lake,CO,5,2333,4193,6053,7913
Lake,FL,8,2938,5877,153468,301059
Lake,IL,12,140079,330133,520187,710241
Lake,IN,13,445178,460820,476462,492104
Lake,MI,21,3581,6105,8629,11153
Lake,MN,22,9835,10137,10439,10741
Lake,MT,25,6268,13658,21048,28438
Lake,OH,34,180973,198446,215919,233392
Lake,OR,36,6992,7087,7182,7277
Lake,SD,40,8960,9764,10568,11372
Lake,TN,41,6511,6811,7111,7411
Lamar,AL,0,18212,16957,15702,14447
Lamar,GA,9,5246,9151,13056,16961
Lamar,MS,23,6633,13266,30482,47698
Lamar,TX,42,33592,38813,44034,49255
Lamb,TX,42,17228,16119,15010,13901
Lamoille,VT,44,10231,15046,19861,24676
LaMoure,ND,33,7851,6604,5357,4110
Lampasas,TX,42,3081,6163,13520,20877
Lancaster,NE,26,92635,153645,214655,275665
Lancaster,PA,37,277911,351429,424947,498465
Lancaster,SC,39,17302,35999,54696,73393
Lancaster,VA,45,9711,10318,10925,11532
Lander,NV,27,8665,7478,6291,5104
Lane,KS,15,3585,2972,2359,1746
Lane,OR,36,165601,224931,284261,343591
Langlade,WI,48,17908,18706,19504,20302
Lanier,GA,9,717,3127,5537,7947
Lapeer,MI,21,41330,58224,75118,92012
LaPorte,IN,13,102197,104727,107257,109787
Laramie,WY,49,46819,59997,73175,86353
Larimer,CO,5,43512,87024,187299,287574
Larue,KY,16,7919,9833,11747,13661
Las Animas,CO,5,9251,11504,13757,16010
LaSalle,IL,12,96146,101636,107126,112616
Lassen,CA,4,12936,20301,27666,35031
Latah,ID,11,19544,25129,30714,36299
Latimer,OK,35,10076,10220,10364,10508
Lauderdale,AL,0,62764,71363,79962,88561
Lauderdale,MS,23,72507,74038,75569,77100
Lauderdale,TN,41,17307,20438,23569,26700
Laurel,KY,16,15966,29761,43556,57351
Laurens,GA,9,24921,32454,39987,47520
Laurens,SC,39,36105,47264,58423,69582
Lavaca,TX,42,18412,18526,18640,18754
Lawrence,AL,0,26357,28981,31605,34229
Lawrence,AR,3,18570,18000,17430,16860
Lawrence,IL,12,16608,16268,15928,15588
Lawrence,IN,13,36736,39835,42934,46033
Lawrence,KY,16,9368,11686,14004,16322
Lawrence,MO,24,15540,22910,30280,37650
Lawrence,MS,23,10722,11595,12468,13341
Lawrence,OH,34,60398,61135,61872,62609
Lawrence,PA,37,106792,101525,96258,90991
Lawrence,SD,40,15427,18067,20707,23347
Lawrence,TN,41,24387,29887,35387,40887
Le Flore,OK,35,30851,37139,43427,49715
Le Sueur,MN,22,13673,18460,23247,28034
Lea,NM,30,50432,52969,55506,58043
Leake,MS,23,9853,14178,18503,22828
Leavenworth,KS,15,46624,55617,64610,73603
Lebanon,PA,37,86549,100329,114109,127889
Lee,AL,0,2173,44954,87735,130516
Lee,AR,3,17228,15105,12982,10859
Lee,FL,8,43730,87460,339012,590564
Lee,GA,9,4083,8166,16333,33050
Lee,IA,14,44658,41645,38632,35619
Lee,IL,12,32528,33502,34476,35450
Lee,KY,16,7396,7411,7426,7441
Lee,MS,23,36810,51323,65836,80349
Lee,NC,32,8698,25123,41548,57973
Lee,SC,39,15365,16906,18447,19988
Lee,TX,42,5721,9266,12811,16356
Lee,VA,45,26392,25415,24438,23461
Leelanau,MI,21,5866,11210,16554,21898
Leflore,MS,23,41790,39556,37322,35088
Lehigh,PA,37,201152,246549,291946,337343
Lemhi,ID,11,5344,6135,6926,7717
Lenawee,MI,21,72773,82263,91753,101243
Lenoir,NC,32,58606,57991,57376,56761
Leon,FL,8,60464,127291,194118,260945
Leon,TX,42,5053,8856,12659,16462
Leslie,KY,16,17216,15403,13590,11777
Letcher,KY,16,32906,29942,26978,24014
Levy,FL,8,239,13181,26123,39065
Lewis and Clark,MT,25,22762,35174,47586,59998
Lewis,ID,11,3383,3449,3515,3581
Lewis,KY,16,11251,12129,13007,13885
Lewis,MO,24,10604,10416,10228,10040
Lewis,NY,31,27672,27272,26872,26472
Lewis,TN,41,4727,7015,9303,11591
Lewis,WA,46,31348,45447,59546,73645
Lewis,WV,47,17193,17177,17161,17145
Lexington,SC,39,20181,94544,168907,243270
Lexington,VA,45,6864,6918,6972,7026
Liberty,FL,8,1080,3337,5594,7851
Liberty,GA,9,37712,45309,52906,60503
Liberty,MT,25,3269,2778,2287,1796
Liberty,TX,42,7793,30340,52887,75434
Licking,OH,34,73048,101027,129006,156985
Limestone,AL,0,15275,34816,54357,73898
Limestone,TX,42,17963,19449,20935,22421
Lincoln,AR,3,13705,13713,13721,13729
Lincoln,CO,5,2923,3724,4525,5326
Lincoln,GA,9,6199,6832,7465,8098
Lincoln,ID,11,1053,2201,3349,4497
Lincoln,KS,15,4338,3987,3636,3285
Lincoln,KY,16,10152,15183,20214,25245
Lincoln,LA,17,40183,40976,41769,42562
Lincoln,ME,18,21855,26170,30485,34800
Lincoln,MN,22,8955,7929,6903,5877
Lincoln,MO,24,3253,6506,29017,51528
Lincoln,MS,23,21896,26107,30318,34529
Lincoln,MT,25,14727,16113,17499,18885
Lincoln,NC,32,6158,28474,50790,73106
Lincoln,NE,26,26533,29522,32511,35500
Lincoln,NM,30,1866,3733,12258,20783
Lincoln,NV,27,1912,2861,3810,4759
Lincoln,OK,35,22825,25974,29123,32272
Lincoln,OR,36,25493,32284,39075,45866
Lincoln,SD,40,3866,7732,15465,37765
Lincoln,TN,41,19162,23685,28208,32731
Lincoln,WA,46,6136,7509,8882,10255
Lincoln,WI,48,21892,24481,27070,29659
Lincoln,WV,47,19451,20408,21365,22322
Lincoln,WY,49,5788,9249,12710,16171
Linn,IA,14,96213,132754,169295,205836
Linn,KS,15,5240,6749,8258,9767
Linn,MO,24,16187,15021,13855,12689
Linn,OR,36,48542,70116,91690,113264
Lipscomb,TX,42,3300,3211,3122,3033
Litchfield,CT,6,146840,160651,174462,188273
Little River,AR,3,16382,15192,14002,12812
Live Oak,TX,42,6075,7833,9591,11349
Livingston,IL,12,41546,40450,39354,38258
Livingston,KY,16,7972,8518,9064,9610
Livingston,LA,17,12471,24942,70761,116580
Livingston,MI,21,25058,50116,116655,183194
Livingston,MO,24,15339,14958,14577,14196
Livingston,NY,31,61039,61758,62477,63196
Llano,TX,42,2487,4974,11684,18394
Logan,AR,3,16524,18549,20574,22599
Logan,CO,5,10582,14073,17564,21055
Logan,IL,12,32371,31568,30765,29962
Logan,KS,15,4005,3546,3087,2628
Logan,KY,16,19119,21789,24459,27129
Logan,ND,33,4575,3702,2829,1956
Logan,NE,26,1126,999,872,745
Logan,OH,34,34693,38555,42417,46279
Logan,OK,35,14370,21725,29080,36435
Logan,WV,47,57160,49983,42806,35629
Long,GA,9,691,1382,6341,11300
Lonoke,AR,3,7687,15374,39468,63562
Lorain,OH,34,210613,241162,271711,302260
Los Alamos,NM,30,17316,17730,18144,18558
Los Angeles,CA,4,6877363,7877760,8878157,9878554
Loudon,TN,41,3271,17330,31389,45448
Loudoun,VA,45,0,43604,87208,278797
Louisa,IA,14,11270,11445,11620,11795
Louisa,VA,45,4525,9051,20506,31961
Loup,NE,26,752,716,680,644
Love,OK,35,5140,6464,7788,9112
Loving,TX,42,205,155,105,55
Lowndes,AL,0,12632,12650,12668,12686
Lowndes,GA,9,25641,51024,76407,101790
Lowndes,MS,23,59455,59508,59561,59614
Lubbock,TX,42,147630,185387,223144,260901
Lucas,IA,14,8335,8697,9059,9421
Lucas,OH,34,504082,483358,462634,441910
Luce,MI,21,3902,4844,5786,6728
Lumpkin,GA,9,1438,2876,14715,26554
Luna,NM,30,545,9362,18179,26996
Lunenburg,VA,45,8266,9850,11434,13018
Luzerne,PA,37,361717,345233,328749,312265
Lycoming,PA,37,123006,120941,118876,116811
Lyman,SD,40,3120,3383,3646,3909
Lynchburg,VA,45,56060,61134,66208,71282
Lynn,TX,42,8399,7560,6721,5882
Lyon,IA,14,13402,12690,11978,11266
Lyon,KS,15,32363,33569,34775,35981
Lyon,KY,16,3417,5029,6641,8253
Lyon,MN,22,24908,24837,24766,24695
Lyon,NV,27,5066,10133,20267,52479
Mackinac,MI,21,10397,10557,10717,10877
Macomb,MI,21,492686,605483,718280,831077
Macon,AL,0,30061,27486,24911,22336
Macon,GA,9,12306,12712,13118,13524
Macon,IL,12,134349,125810,117271,108732
Macon,MO,24,14844,15088,15332,15576
Macon,NC,32,5653,14638,23623,32608
Macon,TN,41,4782,10375,15968,21561
Macoupin,IL,12,46600,47145,47690,48235
Madera,CA,4,15868,31737,89125,146513
Madison,AL,0,94520,167258,239996,312734
Madison,AR,3,4122,7888,11654,15420
Madison,FL,8,11919,14265,16611,18957
Madison,GA,9,7618,14416,21214,28012
Madison,IA,14,6716,9616,12516,15416
Madison,ID,11,5499,10999,23823,36647
Madison,IL,12,214520,232129,249738,267347
Madison,IN,13,130142,130532,130922,131312
Madison,KY,16,10978,34353,57728,81103
Madison,LA,17,13583,13008,12433,11858
Madison,MO,24,9054,10096,11138,12180
Madison,MS,23,9577,19155,54271,89387
Madison,MT,25,3130,4562,5994,7426
Madison,NC,32,10463,13745,17027,20309
Madison,NE,26,29859,31284,32709,34134
Madison,NY,31,68242,68771,69300,69829
Madison,OH,34,28335,32723,37111,41499
Madison,TN,41,41999,60172,78345,96518
Madison,TX,42,6002,8461,10920,13379
Madison,VA,45,8604,10309,12014,13719
Magoffin,KY,16,12928,13014,13100,13186
Mahaska,IA,14,20129,20846,21563,22280
Mahnomen,MN,22,4850,4943,5036,5129
Mahoning,OH,34,314445,289770,265095,240420
Major,OK,35,9617,8808,7999,7190
Malheur,OR,36,16216,21189,26162,31135
Manassas Park,VA,45,1159,2318,6872,11426
Manassas,VA,45,13545,20834,28123,35412
Manatee,FL,8,10473,112018,213563,315108
Manistee,MI,21,14129,17687,21245,24803
Manitowoc,WI,48,79602,80044,80486,80928
Marathon,WI,48,87313,101528,115743,129958
Marengo,AL,0,26457,24730,23003,21276
Maricopa,AZ,2,192158,384317,2132249,3880181
Maries,MO,24,5722,6853,7984,9115
Marin,CA,4,195374,212948,230522,248096
Marinette,WI,48,36775,38707,40639,42571
Marion,AL,0,30378,30112,29846,29580
Marion,AR,3,2859,7449,12039,16629
Marion,FL,8,34666,69333,197095,324857
Marion,GA,9,2701,4142,5583,7024
Marion,IA,14,24435,27215,29995,32775
Marion,IL,12,45662,43637,41612,39587
Marion,IN,13,646806,723472,800138,876804
Marion,KS,15,14149,13512,12875,12238
Marion,KY,16,11664,14087,16510,18933
Marion,MO,24,26971,27372,27773,28174
Marion,MS,23,24997,25243,25489,25735
Marion,OH,34,62371,63330,64289,65248
Marion,OR,36,66916,148427,229938,311449
Marion,SC,39,33968,33947,33926,33905
Marion,TN,41,17860,21286,24712,28138
Marion,TX,42,8356,9151,9946,10741
Marion,WV,47,58156,57680,57204,56728
Mariposa,CA,4,7266,10856,14446,18036
Marlboro,SC,39,31564,30649,29734,28819
Marquette,MI,21,82652,76840,71028,65216
Marquette,WI,48,7215,9804,12393,14982
Marshall,AL,0,37874,54464,71054,87644
Marshall,IA,14,36271,37286,38301,39316
Marshall,IL,12,12905,12887,12869,12851
Marshall,IN,13,33276,37750,42224,46698
Marshall,KS,15,14638,13154,11670,10186
Marshall,KY,16,19276,23270,27264,31258
Marshall,MN,22,13644,12302,10960,9618
Marshall,MS,23,18023,24247,30471,36695
Marshall,OK,35,2881,6864,10847,14830
Marshall,SD,40,5890,5366,4842,4318
Marshall,TN,41,6865,14303,21741,29179
Marshall,WV,47,45715,41526,37337,33148
Martin,FL,8,27735,64884,102033,139182
Martin,IN,13,10976,10670,10364,10058
Martin,KY,16,14347,13446,12545,11644
Martin,MN,22,27842,25382,22922,20462
Martin,NC,32,27951,26500,25049,23598
Martin,TX,42,5841,5382,4923,4464
Martinsville,VA,45,19630,17946,16262,14578
Mason,IL,12,18529,17403,16277,15151
Mason,KY,16,15627,16148,16669,17190
Mason,MI,21,19321,22464,25607,28750
Mason,TX,42,2432,2918,3404,3890
Mason,WA,46,3281,20982,38683,56384
Mason,WV,47,24340,24742,25144,25546
Massac,IL,12,14095,14433,14771,15109
Matagorda,TX,42,36364,36584,36804,37024
Matanuska-Susitna,AK,1,0,20074,40148,82669
Mathews,VA,45,6974,7663,8352,9041
Maui,HI,10,21159,61367,101575,141783
Maury,TN,41,5854,30558,55262,79966
Maverick,TX,42,6824,21768,36712,51656
Mayes,OK,35,21066,27253,33440,39627
McClain,OK,35,4921,13897,22873,31849
McCone,MT,25,3329,2794,2259,1724
McCook,SD,40,5551,5619,5687,5755
McCormick,SC,39,6432,7654,8876,10098
McCracken,KY,16,59659,61361,63063,64765
McCreary,KY,16,12265,13952,15639,17326
McCulloch,TX,42,10358,9526,8694,7862
McCurtain,OK,35,33080,33233,33386,33539
McDonald,MO,24,5135,11055,16975,22895
McDonough,IL,12,41646,38428,35210,31992
McDowell,NC,32,20236,28003,35770,43537
McDowell,WV,47,58805,46867,34929,22991
McDuffie,GA,9,17342,18745,20148,21551
McHenry,IL,12,27437,54875,185409,315943
McHenry,ND,33,9034,7764,6494,5224
McIntosh,GA,9,3038,5832,8626,11420
McIntosh,ND,33,6508,5256,4004,2752
McIntosh,OK,35,10892,13831,16770,19709
McKean,PA,37,54691,51005,47319,43633
McKenzie,ND,33,7810,7079,6348,5617
McKinley,NM,30,44124,52769,61414,70059
McLean,IL,12,60727,95221,129715,164209
McLean,KY,16,9341,9471,9601,9731
McLean,ND,33,14436,12407,10378,8349
McLennan,TX,42,112962,151349,189736,228123
McLeod,MN,22,21908,27012,32116,37220
McMinn,TN,41,23175,32827,42479,52131
McMullen,TX,42,700,758,816,874
McNairy,TN,41,16262,19373,22484,25595
McPherson,KS,15,23628,25484,27340,29196
McPherson,NE,26,649,600,551,502
McPherson,SD,40,4644,3928,3212,2496
Meade,KS,15,3899,4067,4235,4403
Meade,KY,16,18111,21164,24217,27270
Meade,SD,40,17894,19929,21964,23999
Meagher,MT,25,1672,1748,1824,1900
Mecklenburg,NC,32,82071,164143,515605,867067
Mecklenburg,VA,45,23592,26430,29268,32106
Mecosta,MI,21,28074,32746,37418,42090
Medina,OH,34,29135,76034,122933,169832
Medina,TX,42,5509,11018,27422,43826
Meeker,MN,22,16200,18537,20874,23211
Meigs,OH,34,23210,23105,23000,22895
Meigs,TN,41,1010,4559,8108,11657
Mellette,SD,40,2361,2247,2133,2019
Menard,IL,12,8458,9794,11130,12466
Menard,TX,42,2404,2314,2224,2134
Mendocino,CA,4,70031,75445,80859,86273
Menifee,KY,16,1850,3488,5126,6764
Menominee,MI,21,26277,25601,24925,24249
Menominee,WI,48,2999,3538,4077,4616
Merced,CA,4,48831,114392,179953,245514
Mercer,IL,12,18803,18032,17261,16490
Mercer,KY,16,13870,16518,19166,21814
Mercer,MO,24,4164,3945,3726,3507
Mercer,ND,33,13318,11536,9754,7972
Mercer,NJ,29,248533,287505,326477,365449
Mercer,OH,34,36940,38256,39572,40888
Mercer,PA,37,129436,125227,121018,116809
Mercer,WV,47,71850,68350,64850,61350
